"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DNAAF5",1.26692313705095,6.31530647631454,10.9118930591467,2.31343294009421e-25,1.0362918580921e-23,46.7153667961133
"TOMM34",1.41473739062228,8.46480687791112,10.8983245078949,2.61884599663504e-25,1.17064607552512e-23,46.592818828934
"COL1A1",1.87721316370095,12.0338187679573,10.8971165959219,2.64790265733954e-25,1.18116359247127e-23,46.5819141357499
"CHCHD6",1.08625235910406,6.79734403042734,10.8928037557348,2.75428710161033e-25,1.22605942708558e-23,46.5429855343732
"MCM7",1.40882169898661,8.36879932190256,10.8322248699625,4.78449257474646e-25,2.10350314495077e-23,45.9972668013898
"KIAA1549",1.52398433847145,5.52120061444957,10.8194116175131,5.3759001354307e-25,2.35866238590858e-23,45.8820987719501
"NXT1",1.39443045532648,8.47817750999829,10.7861116747058,7.27463604311939e-25,3.17218670068025e-23,45.5832166644192
"CDCA5",1.73244400040022,7.69465556205299,10.7741274785009,8.11000984204134e-25,3.52925825447856e-23,45.4758033379466
"PRPF19",1.01769204383448,8.52995778954529,10.7718832651517,8.27672160506548e-25,3.59448598649257e-23,45.4556975027669
"IFRD2",1.10389502542012,8.67987001354188,10.7592198753997,9.28324984849792e-25,4.02343203880031e-23,45.342299016911
"PVT1",1.87558448838256,7.52417520973333,10.7429808646709,1.07537244603193e-24,4.65131235918306e-23,45.197011919186
"XPOT",1.36465903907691,9.26487309431966,10.7405564330039,1.0992270684565e-24,4.74488581246666e-23,45.1753336179797
"ENC1",2.26547116487493,7.63454713557265,10.7349781654964,1.15612767476116e-24,4.97041851642289e-23,45.1254674077787
"MRPS17",1.24779259152185,8.39751421037434,10.7129387739485,1.41101308347502e-24,6.04190712517251e-23,44.9286187925598
"MCM6",1.31697663046011,9.7016878946017,10.7100215877604,1.44868843776348e-24,6.19082516993847e-23,44.9025837637716
"NUP205",1.20951155585057,8.3335373866547,10.6957550551232,1.64782971436748e-24,7.01378037985854e-23,44.7753276805084
"NCAPG2",1.65793154305394,7.16961444842394,10.6879246018518,1.76845404831496e-24,7.5122381014604e-23,44.7055292074961
"MAP1S",1.04771039484378,6.36794179088034,10.6868649181047,1.78543778515186e-24,7.56933514986902e-23,44.6960861204207
"HSPE1",1.22162824099684,10.4263578993846,10.6856690258851,1.80479919248781e-24,7.63626620710634e-23,44.6854300036849
"EIF3B",1.14788516630165,10.0312947105419,10.6828405885182,1.8514251876741e-24,7.80264338955276e-23,44.6602301196779
"KIF20A",1.84029179007904,7.11975633105983,10.6705118604273,2.06903498526261e-24,8.66844520198162e-23,44.5504400423817
"POLD2",1.2849328027068,8.61188672971111,10.6690861329132,2.09578428917684e-24,8.76333129292397e-23,44.5377491207428
"GRAMD1A",1.2069955663555,7.42580205000512,10.6547968843523,2.38359276566104e-24,9.92791941985956e-23,44.4106183443887
"PHF19",1.0900496501621,6.70016756387521,10.6347618171913,2.85434490758849e-24,1.17738972278848e-22,44.2325606138524
"CAMSAP1",1.0115770321407,6.10000853964786,10.6153330904305,3.39874946491074e-24,1.39387869130034e-22,44.060107573255
"TMEM97",1.91213082747303,9.03206840876068,10.6025326691196,3.812567726536e-24,1.55463997352852e-22,43.9466050356393
"NANP",1.60177763133885,7.19425113628547,10.5994310825377,3.92014507091964e-24,1.59546170914933e-22,43.9191169114495
"KIF2C",1.60110472161131,8.02885417879829,10.5979121934519,3.97392133194686e-24,1.61392770075087e-22,43.9056575876774
"LYAR",1.56732148386442,7.51041841172992,10.5898574516362,4.27158153327602e-24,1.72534749757105e-22,43.834303957641
"EEF1E1",1.48625076706174,8.12972977636411,10.584261663568,4.49130323413367e-24,1.80726320534339e-22,43.7847547995247
"UBE2S",1.92308773462293,8.77991613476068,10.5731933174189,4.95949627398016e-24,1.98444863082648e-22,43.6867998929878
"ADGRG1",1.34135527339688,6.47532339960685,10.5722455992453,5.00176869043515e-24,1.9976222730566e-22,43.6784158109719
"FAM219A",1.01258343532936,5.76901470418461,10.566341976715,5.27327113488889e-24,2.09821199886724e-22,43.6262003045929
"GARS1",1.14355574439473,10.362217785759,10.5601283080967,5.5748482465492e-24,2.20588486081513e-22,43.5712639101264
"JAG2",1.63301635203562,6.77697778689572,10.5231205697412,7.7604928280093e-24,3.03696795340796e-22,43.2445250723285
"CSNK2A2",1.15469870102903,7.34430734539999,10.5157343977705,8.28935534381185e-24,3.23800101702427e-22,43.1794064185306
"TMEM185B",1.48696842370996,7.18665703097948,10.5143229358605,8.39441757411804e-24,3.2730569398938e-22,43.1669660985673
"PEA15",1.35637235778185,8.09348984010086,10.4953901786708,9.93832267928214e-24,3.86094801251312e-22,43.0002068256057
"RRP9",1.13399303336405,6.73193613766325,10.4918835570878,1.02537761501117e-23,3.97626923773934e-22,42.9693430676163
"NOP14",1.07287901483503,7.40753687177607,10.4913843112357,1.02994891410239e-23,3.98676058833801e-22,42.9649494946162
"IFITM1",1.88013497391333,11.7872419728222,10.4804774572999,1.13502363603928e-23,4.36973874436959e-22,42.8690001933973
"TOP2A",2.45814019425285,7.92509735482906,10.4793910082216,1.1460559993913e-23,4.40427671564638e-22,42.8594462601601
"GMPS",1.09707005931505,8.4552656946342,10.4762333896811,1.17872810881887e-23,4.52170260343497e-22,42.8316828720849
"C19orf48P",1.44683527302632,8.14871556241025,10.4725273254988,1.21825633966353e-23,4.66496114867215e-22,42.7991045573099
"PPT1",1.08203580479403,9.91323636366666,10.4475735312371,1.52091316352451e-23,5.78244689769184e-22,42.579952251793
"MFAP2",2.46611835785996,7.72175958375041,10.4270910887769,1.82426534470534e-23,6.87461686425378e-22,42.4003361387429
"SMYD3",1.16787078997321,8.03861788901368,10.4268299321155,1.8284976248849e-23,6.8784346392457e-22,42.3980475435348
"ZMYND19",1.14102459949024,7.66684710624274,10.4212404479226,1.92145392959383e-23,7.21541407972432e-22,42.3490746119642
"TCOF1",1.15785579689725,6.61177165121709,10.3937567279036,2.45136911295395e-23,9.10928762373687e-22,42.1085347940464
"PRR7",1.27345052013149,5.60065775081367,10.3877290636931,2.58572779071664e-23,9.55869302841563e-22,42.0558384894903
"ACTR3B",1.08646403275544,6.55032824062906,10.3870671769599,2.60091978360015e-23,9.59824749847746e-22,42.0500532849243
"CCND1",1.90752684616217,6.80803916372991,10.3575309356274,3.37712597804923e-23,1.23348804740133e-21,41.792150638555
"NTMT1",1.10100988466208,8.18901516694701,10.3503038426081,3.5997016746291e-23,1.31030367430664e-21,41.7291225683762
"NMT1",1.01090091118588,8.6463178380718,10.3475205797048,3.68925045962059e-23,1.34061589405975e-21,41.7048575896045
"FASN",1.6799675106407,7.46259629544445,10.3250934408254,4.4963290505369e-23,1.63112160989511e-21,41.5094980761506
"OSBPL3",1.57567120217454,6.49348533323933,10.3236137104053,4.55535912017528e-23,1.64973488679297e-21,41.4966186482709
"WDR12",1.17849577770123,8.78374737393333,10.2942505647891,5.8994828539743e-23,2.12212542324695e-21,41.2413085468198
"GEMIN6",1.07236378103942,7.6340789554906,10.2931564340153,5.9565387852329e-23,2.13904813821969e-21,41.2318048895366
"RPP40",1.49824950065464,7.02954615939316,10.2862957038505,6.32700166772335e-23,2.26827256097726e-21,41.1722282896977
"RCN1",1.17743361998706,9.69975994059657,10.2601538381621,7.96042535981047e-23,2.83012327226406e-21,40.9454721029648
"WDR75",1.09944439087856,7.5452887878923,10.2562352190189,8.23895377448931e-23,2.91943159700685e-21,40.9115162356502
"CTHRC1",3.68557290799099,9.05934769551282,10.2499841638322,8.70341961833086e-23,3.06874532978342e-21,40.8573678274645
"MCM2",1.57504953328864,8.59453570720342,10.2448014662443,9.10813894588009e-23,3.20615493997726e-21,40.8124912118664
"MYL6B",1.38336509408127,7.51403795360683,10.219299000694,1.13884370562409e-22,3.97609043432515e-21,40.5918969145999
"RILPL1",1.15565899454073,5.87416271904957,10.2072963955307,1.26495791439462e-22,4.39485459461299e-21,40.4882077010641
"TRMT1",1.09449364671983,7.20686326592308,10.201369840561,1.33224642679195e-22,4.59872526676309e-21,40.4370401216811
"MFSD12",1.10509248592979,6.38284939054016,10.1962690909231,1.39299515292658e-22,4.79293517432885e-21,40.3930188023189
"SMPD4",1.01250578331969,6.92474672483761,10.1859348465019,1.5246264821e-22,5.22062404535747e-21,40.3038775680886
"MELK",1.59208930904817,8.24509212382222,10.1733733589952,1.70134448706439e-22,5.797867249618e-21,40.1956094597867
"NFXL1",1.38436088112693,7.00828360506154,10.151840464485,2.05278911607512e-22,6.91828786169985e-21,40.0102333861478
"COL18A1",1.92426172698605,6.81280078208889,10.1336457701101,2.40525795734334e-22,8.05535215902118e-21,39.8538098694461
"POGLUT2",1.4253978837587,5.79449328486154,10.1197722452398,2.71380393742012e-22,9.03206366524234e-21,39.7346683420805
"NUDT1",1.31442814214403,7.28133684122736,10.1089492000361,2.98150740153145e-22,9.90760010085887e-21,39.6418028132068
"RIPK2",1.040144117061,5.06494393218975,10.0804850805822,3.81721109915959e-22,1.25287787336011e-20,39.3979035632693
"RAD54B",1.84089873724959,6.23880206604786,10.0736860166822,4.04900300823252e-22,1.32691790302001e-20,39.3397162057014
"CCT6A",1.1720999460305,9.54997726797094,10.0733501545401,4.0608082580055e-22,1.32874869906284e-20,39.3368425649574
"NME4",1.34663323772521,8.09606513708205,10.0724200134798,4.09368041223514e-22,1.33745671816863e-20,39.328884617863
"CKS2",1.58290917107114,10.0436782921726,10.0680874429331,4.25031064410123e-22,1.38228900353898e-20,39.2918235364719
"ZNF275",1.20882683897043,6.66616282565299,10.0572366464111,4.66916576409482e-22,1.51620159394246e-20,39.199054367856
"GNL3",1.16686239920932,9.53632505556068,10.0507382808018,4.93935716331602e-22,1.59424840647392e-20,39.1435301332026
"TGIF2",1.39414573156499,6.77401441367521,10.0284789058964,5.98789416272765e-22,1.91819092316344e-20,38.9535301693858
"SNHG32",1.15687199924671,9.89995378891624,10.0143918567146,6.76266045335116e-22,2.16314020818494e-20,38.833440480563
"TSEN15",1.35137237179636,7.89819558187521,9.99132741105049,8.25138128364298e-22,2.61842104463372e-20,38.6370774669714
"UBFD1",1.2238572052267,6.42779433843077,9.99104076021358,8.27179391176936e-22,2.61842104463372e-20,38.6346390307552
"NELFCD",1.4534174592812,9.72454350857265,9.97378422490104,9.59751411072803e-22,3.02017796765723e-20,38.4879350460657
"SLC4A2",1.12480613134917,7.22951051155726,9.970845361733,9.84341442592014e-22,3.088461615839e-20,38.462968608953
"ATP11A",1.14277851029282,4.26765806473676,9.95824091302816,1.09709045263091e-21,3.42712451774338e-20,38.3559495305304
"SLC41A1",1.16308350988953,6.69796156139828,9.94827370409823,1.19524206091507e-21,3.72284797603096e-20,38.2713900954359
"TRIM28",1.21305413543649,9.70592741925813,9.93283933049052,1.36467914727972e-21,4.20159932851957e-20,38.140567093465
"EHMT2",1.15084039699581,7.32664005785811,9.93151478993967,1.3802844417223e-21,4.24353059946481e-20,38.129346899117
"MAD2L2",1.25250814994411,7.12989949890769,9.9133126471954,1.61354852438815e-21,4.93228774257534e-20,37.9752640960647
"CCDC74A",1.24717857146913,5.54627890464274,9.91089421794138,1.64734886117115e-21,5.02841473094915e-20,37.9548069940022
"BGN",2.46902010392766,7.60617893965299,9.87923209768564,2.16032741050363e-21,6.50136841975086e-20,37.687310027503
"ANO6",1.47178359126725,8.86631658523419,9.87713531856572,2.19941461622944e-21,6.60040619451887e-20,37.6696169476213
"CCDC167",1.06381203222754,7.66958006615385,9.87242862942867,2.2897273712376e-21,6.85218553798793e-20,37.6299106287241
"MYC",1.81005981001916,10.9716772908957,9.86813145320505,2.37538933697001e-21,7.0985935612641e-20,37.5936708074197
"CDR2L",1.43051471575144,6.08035383862222,9.86313612230598,2.47897013839104e-21,7.38746930920522e-20,37.5515573133943
"RIPOR1",1.04731946945481,6.56622845442393,9.83767338323722,3.08074663834906e-21,9.0920322405531e-20,37.3371285107106
"TMEM158",2.07735049600697,7.3408733454547,9.82996140099648,3.2900996187057e-21,9.68313478689873e-20,37.2722619269428
"LAS1L",1.11390524315175,8.21517762461709,9.81512584580945,3.73329857625409e-21,1.09273137916193e-19,37.1475803095143
"IGFBP7",1.78218511049229,11.0043633574376,9.81486394907422,3.7416321116121e-21,1.0936724121589e-19,37.1453804763798
"NOPCHAP1",1.04231039663763,7.72069310281025,9.8139898181688,3.76958065675038e-21,1.10033647394515e-19,37.1380384129263
"TTI1",1.48148272764487,7.27482869561025,9.81268317214133,3.81174444222207e-21,1.11112610500626e-19,37.1270644103145
"CENPA",1.76690056096197,7.33668294138462,9.80809694009434,3.96347160525514e-21,1.15064535040063e-19,37.0885547460662
"KIF4A",1.62398037803877,7.61464638892479,9.8050128135224,4.06885694177928e-21,1.17963726289007e-19,37.0626652102918
"SNHG1",1.4596187275054,9.07071023955897,9.80090272921176,4.21362990194224e-21,1.21995433759891e-19,37.0281723952922
"CLDN1",2.19493085302668,6.36297651206154,9.80036802320961,4.23283593574409e-21,1.22385663652292e-19,37.0236857759233
"YTHDF1",1.10261792094709,9.73306891799145,9.78654674176209,4.76054965988788e-21,1.36989927023652e-19,36.9077748578405
"MTR",1.12911035049786,7.20414718634359,9.77346797583112,5.31979832655914e-21,1.52574672273274e-19,36.7981990646666
"EPHB4",1.07064155743333,8.16782559308888,9.77227258645428,5.37405171180643e-21,1.53924078989501e-19,36.7881891664959
"ABCE1",1.21871061186443,8.79893862611966,9.76295457545432,5.81619209253354e-21,1.65478796859073e-19,36.710192569605
"COL4A2",1.76181881916311,10.3066584158205,9.76067075919411,5.92995111224987e-21,1.68491044435429e-19,36.6910839974749
"LYRM4",1.17001763713111,8.15512487735385,9.74247581030356,6.91866705734105e-21,1.96322920337591e-19,36.5389626307797
"NUSAP1",1.52556403305868,8.47082449855897,9.73562316776358,7.33200389532115e-21,2.06952347729626e-19,36.4817231143175
"BRIX1",1.05645268253041,7.05233317817607,9.73194473447422,7.56388321364212e-21,2.12934772893137e-19,36.4510094462864
"DDX55",1.12883959857998,6.55704651744616,9.70844827269015,9.226446983043e-21,2.58715869667559e-19,36.2550193217962
"LMNB2",1.23714383484611,7.58365799938462,9.68843027985985,1.09253160557813e-20,3.03223402072126e-19,36.0883136529598
"ANLN",2.00035617840292,7.31653936052136,9.68840956983055,1.09272251413646e-20,3.03223402072126e-19,36.0881413127996
"BLACAT1",2.1322740506325,5.27070751039829,9.66572782747217,1.32296255104299e-20,3.63806188264294e-19,35.8995532266491
"CETN2",1.0777147973395,9.2146426363094,9.66143727580005,1.37163893514834e-20,3.76707058191704e-19,35.8639152491717
"NCAPD3",1.19353260186275,7.87202431071453,9.66105011712555,1.3761176216441e-20,3.77451928391135e-19,35.8607000132429
"TTC17",1.26038389223814,7.33671304496753,9.65529351161258,1.44444644133202e-20,3.95179092342398e-19,35.8129041435383
"ACTN1",1.1926649321195,10.4810683642769,9.64965256065535,1.51466267438822e-20,4.13330745385097e-19,35.766088535829
"NT5C3B",1.34703722884647,8.40755704128205,9.64836730237991,1.5311284485362e-20,4.17291091324911e-19,35.7554246397758
"NUF2",2.04082268147556,6.64289149143931,9.64529091997686,1.5712649556518e-20,4.27140182028143e-19,35.7299038146509
"RFC4",1.34946245715009,8.22274743469743,9.64445593538354,1.58233751797912e-20,4.29603630834307e-19,35.7229780285624
"HSPD1",1.34099410148782,11.5460305234359,9.62944023126143,1.79519130968603e-20,4.85542439418499e-19,35.5985043320787
"DPP7",1.05427372029802,7.35753939802564,9.62289321063126,1.89666379741095e-20,5.12339005806318e-19,35.5442763892373
"CYTOR",1.48153615898865,8.6036166534718,9.62191699755654,1.9122735301883e-20,5.1590339039815e-19,35.5361928619503
"DTL",1.63705861551218,7.55892225986666,9.61778939939266,1.97969391519206e-20,5.32110574928608e-19,35.5020208842065
"UTP18",1.090838050898,9.28838435206496,9.61778187697644,1.97981891266085e-20,5.32110574928608e-19,35.5019586165787
"PTTG1",1.45341391950326,9.9635791491829,9.61657627268715,1.9999534688347e-20,5.36846806138077e-19,35.4919795512429
"GINS3",1.26775403273889,6.31038908948889,9.60503669758088,2.20324043108962e-20,5.88457978638649e-19,35.3965097748324
"PLAU",2.09684381472374,7.90947448225812,9.60418546069255,2.21902288150546e-20,5.91195285649963e-19,35.3894705772736
"VSNL1",2.51188730509978,7.97999631285812,9.58287492493837,2.65279355008472e-20,7.00645732814094e-19,35.2133935421004
"SHMT2",1.59089249583505,6.90742134830769,9.57847863126633,2.75223092169747e-20,7.23332326001351e-19,35.1771048225029
"PRR12",1.00140058402724,5.7639457446,9.55881444836069,3.24417691911093e-20,8.47412325557985e-19,35.0149373978288
"TULP3",1.15464471161707,7.04376421570086,9.55377248418059,3.38376357203833e-20,8.81718002972475e-19,34.9733962189127
"PRMT3",1.50861847389539,7.19994404687863,9.55236205149642,3.42386584283276e-20,8.89996854790846e-19,34.9617784015171
"ANKRD13B",1.04556253397452,5.40492565659487,9.53671708078203,3.90154987851481e-20,1.00439055727983e-18,34.8329937514724
"HMGA1",1.4464181255876,9.77953559077093,9.53234589433128,4.04643884769764e-20,1.03918580359081e-18,34.7970390007052
"ENOPH1",1.00606869475971,9.31185625137435,9.52945927084238,4.14503055488952e-20,1.0619528521142e-18,34.7733019687057
"CXXC5",1.36857731962424,8.42510206342052,9.52221903495831,4.40291676693955e-20,1.12532443252628e-18,34.7137877859392
"COPRS",1.04286889839306,8.64823404408717,9.50322213350366,5.15762763606281e-20,1.31038085255356e-18,34.5577918724055
"SLC5A6",1.57560327107932,8.48736039997948,9.50193093627153,5.2133459570129e-20,1.32139457963813e-18,34.5471972791462
"CHI3L1",3.34046413219248,7.2588646300718,9.49430183493627,5.55494719177198e-20,1.40298530315121e-18,34.484620107891
"PSMG4",1.20603756390897,8.84453604548376,9.49037223862327,5.73946125365779e-20,1.4478756624192e-18,34.4524022210973
"PAQR4",1.0895670393474,6.8326788170735,9.48902955266337,5.80388894485134e-20,1.46240206467734e-18,34.4413960751666
"VWA1",1.24889732898744,6.7672051091094,9.48469838422561,6.01664079974095e-20,1.50889159586931e-18,34.4059007773507
"CDCA3",1.4003905723913,7.56637173303249,9.47553673155213,6.49246730568276e-20,1.61872285788242e-18,34.3308572387441
"RPF2",1.21635328447044,8.80893774349573,9.4521358066018,7.88384344813776e-20,1.95649341412729e-18,34.1394204865114
"TRMT6",1.34274081173516,7.28498754692307,9.43670745619828,8.95889753694915e-20,2.21556439435177e-18,34.013395285707
"PLOD3",1.21221386940496,9.8126904437077,9.43459201751092,9.11720252937277e-20,2.24989642082503e-18,33.9961272883101
"P3H1",1.29628529610321,6.86862372848888,9.4255577678376,9.8250479366159e-20,2.42135869967326e-18,33.9224141328487
"BICD1",1.81892954519351,5.31887794662222,9.42134395374863,1.01735699084475e-19,2.50148064710931e-18,33.8880501136123
"REXO2",1.04943009299469,10.2044751806923,9.40838805009018,1.13237131436197e-19,2.77788494534698e-18,33.7824644041241
"CRNDE",3.36339360582316,6.3254216244923,9.40420068023757,1.17223029974e-19,2.85925169115806e-18,33.7483617906576
"WDR77",1.21263655908304,8.30835524095043,9.3900481669756,1.31751637189867e-19,3.1990195816317e-18,33.6331842031274
"NOP16",1.17337376043203,7.28386252893846,9.36869144469311,1.57117895855592e-19,3.79693625723949e-18,33.4596186017729
"H2AC25",1.33110030068069,7.52693829853847,9.3636445697374,1.63786530648402e-19,3.94102117158153e-18,33.4186453568043
"TRIM29",2.86123621790122,8.4553977548718,9.34469847234399,1.91419195875339e-19,4.58012761284251e-18,33.2649762569504
"MSANTD3",1.12120340130537,7.03643866131112,9.34406480819432,1.92419152624211e-19,4.59890384129922e-18,33.2598406717055
"NABP2",1.12693592153097,7.01321428154017,9.32041680606471,2.33677137372186e-19,5.55392591126974e-18,33.068367611724
"DUS4L",1.37084495638934,6.58947798270769,9.31166852683935,2.5106610012827e-19,5.95109199696853e-18,32.9976255809069
"POLR2D",1.00000987104863,6.74574493260342,9.30926464845221,2.56064798346688e-19,6.05906594271725e-18,32.9781954913509
"ZNF121",1.27996726214758,9.17894096748716,9.29138603477391,2.96467760409405e-19,6.96878617895244e-18,32.8338027464313
"AUNIP",1.39066126428268,6.07074315117778,9.28510726971662,3.12105793777564e-19,7.32026838160836e-18,32.7831425047347
"PRC1",1.54932767651479,8.53723986916239,9.28447583258301,3.13722974529048e-19,7.35013025960763e-18,32.7780491577578
"LONP1",1.02957492239036,8.30827270461368,9.28136235202629,3.21819108170965e-19,7.53155409013036e-18,32.7529387190458
"BLM",1.22583434333337,6.31039206763761,9.27517859016592,3.38517681208132e-19,7.91368412951221e-18,32.7030847854179
"CDK1",1.77696763090813,9.30117302229744,9.27431697958448,3.40911482451164e-19,7.95149136149752e-18,32.6961403768974
"MCM10",1.95654330666152,6.02996067078119,9.27361017031445,3.42887713784822e-19,7.97223262289477e-18,32.6904439935752
"CENPW",1.47417650971006,9.10228357011623,9.26649850305731,3.63414241224662e-19,8.43113147909594e-18,32.6331469245001
"RRM2",1.78426318462144,9.93720664908718,9.25647220017005,3.94436068624478e-19,9.1310026850479e-18,32.5524227905014
"ZNF239",1.51824044600186,6.04235026780512,9.25437924885712,4.01235346654924e-19,9.27835027270103e-18,32.5355801401957
"ADISSP",1.07338434011707,7.17372883794188,9.24487275390332,4.33609007152489e-19,1.00161336819754e-17,32.4591139787568
"POLA2",1.08199915709308,6.90911098554872,9.23033439286575,4.88186949078274e-19,1.12282998288003e-17,32.3422867606794
"ENOX2",1.15871703690934,6.78387418254188,9.22298542147526,5.18310925575867e-19,1.1882778483669e-17,32.2832840660047
"PLOD1",1.16945313553793,7.75500950131623,9.21925808329352,5.34285942499739e-19,1.22227920057729e-17,32.2533717641555
"SLC12A8",1.20369833094987,6.61599230140171,9.20752231775844,5.87837477387169e-19,1.34048275126271e-17,32.1592498096617
"CTSH",1.48414769900102,10.0345174132359,9.20409227709917,6.04469689876996e-19,1.37694071040531e-17,32.1317574411175
"TUBG1",1.25243905570941,8.01591635754871,9.20085210344844,6.20608957474604e-19,1.4121993178232e-17,32.1057939080322
"WFS1",1.42100357995704,6.10494983335385,9.18772045252094,6.90503582170069e-19,1.55961839748709e-17,32.0006397604707
"NPM3",1.45697783947564,6.87328400775043,9.17138185762108,7.88434449768387e-19,1.76773125794345e-17,31.8699620276721
"SSB",1.07400370454166,8.7730547548359,9.17070303896956,7.92788005265612e-19,1.77562906797802e-17,31.8645365284084
"TGIF1",1.055816287496,8.90358309001368,9.16412754048685,8.36211047949365e-19,1.86896668007679e-17,31.8119969989396
"FOXM1",1.76837439089642,7.36612624581197,9.16322796509147,8.42331916630407e-19,1.88067983935652e-17,31.8048114055382
"BUB1",1.88997483101507,6.84019349271624,9.1630221892017,8.43738274861745e-19,1.88185341534143e-17,31.8031677910207
"ARMC10",1.0334763244908,8.33436914971966,9.16022638725359,8.63077933121067e-19,1.92298083388924e-17,31.7808393359082
"MAGOHB",1.17307212224131,6.13194333780684,9.15882138105843,8.72961986891353e-19,1.9409551273577e-17,31.7696202874342
"SIGMAR1",1.03938847952753,8.62639297399315,9.14723724150082,9.58844083394726e-19,2.12527194293518e-17,31.6771694061976
"UBE2V1",1.11472292485912,9.2896160869829,9.14505945317612,9.75899731388199e-19,2.16083415135457e-17,31.6597986603071
"SPARC",2.00307850956296,10.9625514789829,9.14467902172907,9.78909801898634e-19,2.16525525229484e-17,31.6567645334747
"PTP4A3",2.16582328119221,6.74911758577607,9.13314548458615,1.07466173461105e-18,2.36969012212945e-17,31.5648238178231
"ZNF593",1.17623632186962,8.22983802071624,9.12352054817888,1.16162385066874e-18,2.55354082481881e-17,31.4881642621283
"C1orf216",1.16474431026753,6.46913895598803,9.12263581295378,1.16995882331712e-18,2.56560004231171e-17,31.4811206688045
"EXO1",1.44698408130882,6.25280858807692,9.11785402192069,1.21604290631494e-18,2.66221196508517e-17,31.4430605284294
"TGM2",1.70043676004306,7.69112876230257,9.10404999178447,1.35940363933724e-18,2.96997725579946e-17,31.3332728695621
"ZFHX3",1.28696506488265,5.11232109842222,9.10294869128181,1.37153688670921e-18,2.99057269195374e-17,31.3245192689016
"MRPS23",1.21537058282481,8.81940480955045,9.09054143364562,1.51586384408675e-18,3.28827033061944e-17,31.2259561101972
"ANKRD11",1.19173358132658,6.04337101853676,9.08637675477137,1.56760282841684e-18,3.39361394476014e-17,31.1928945753793
"CCNB1IP1",1.07324072970672,9.21338546048548,9.07660803365747,1.69592318552617e-18,3.66028188940786e-17,31.1153897287185
"CUEDC1",1.1481131565145,5.70175665031283,9.07536819823996,1.71293583321373e-18,3.69326941960421e-17,31.105557381541
"TESC",2.77859912779902,7.4232203692376,9.06837816396412,1.81206056263378e-18,3.89520101024105e-17,31.0501427663515
"EXOSC8",1.16116118317659,8.57661416459657,9.05800530314434,1.96971158835558e-18,4.22558509120418e-17,30.967969478078
"SOX12",1.22174468114041,5.13326299302735,9.05735021631516,1.98011167491228e-18,4.24363552235212e-17,30.9627822896983
"DRAM1",1.41687127215761,7.39345213289231,9.0532588844545,2.04630628510409e-18,4.37671935874064e-17,30.9303921993445
"IPO5",1.38226726367204,6.28604407107009,9.03989762205458,2.27811562036497e-18,4.85793377847689e-17,30.8246911000224
"SKP2",1.30452436515362,8.44296295747522,9.02187632204524,2.63242266111593e-18,5.59671393035464e-17,30.6823108576083
"EPHX4",2.45083332070744,5.24078916012307,9.01370263274826,2.81060369724297e-18,5.9636712213496e-17,30.6178039599874
"CD44",1.410978408626,8.3431819940359,9.01262674459178,2.83492933343679e-18,6.00336323761584e-17,30.6093163197196
"POLB",1.04284846803412,8.72867545048889,8.98959011578269,3.40878543528936e-18,7.17591314244608e-17,30.4277649328711
"FANCI",1.57514303836703,7.30138615320683,8.989279585596,3.41725824577315e-18,7.18666898990501e-17,30.4253200476085
"PKN1",1.05918470558917,6.61807090217778,8.98650381713233,3.49392693468531e-18,7.3406820858821e-17,30.4034685348558
"GALK1",1.02471754959912,5.5621816114376,8.98324940228687,3.58598661807749e-18,7.51931070348004e-17,30.3778555042966
"SERPINH1",1.44484111909819,9.19769694829573,8.97499655498188,3.83034338647236e-18,8.01595956305141e-17,30.3129350760965
"KIF23",1.68542575135225,6.29344176464616,8.97430131078731,3.85166601885647e-18,8.05269548188906e-17,30.3074680502267
"POLR1D",1.24565041656054,10.2124124368,8.97280082576002,3.89808600062888e-18,8.14177943063904e-17,30.2956701367754
"CCNB1",1.76125885585588,8.92782985088206,8.97209965704915,3.91996722150987e-18,8.17948629121108e-17,30.2901575462585
"CHTF18",1.10217300548112,6.13420139208718,8.96946080263693,4.0034125378618e-18,8.33732121798179e-17,30.2694137885206
"DEF8",1.05655730699795,6.97867951974188,8.96882693514925,4.0237170103891e-18,8.35517603119376e-17,30.2644317108844
"NTAQ1",1.18218482388237,7.51920414957094,8.9584042810344,4.37257844477928e-18,9.01823201057904e-17,30.1825498815997
"DDIAS",1.43539345167621,6.49511767998119,8.93722159141676,5.1764455800943e-18,1.06045170383389e-16,30.016358112498
"MZT1",1.42261330445797,8.6059619498359,8.93189871146267,5.40044091953811e-18,1.10211290475426e-16,29.9746436304743
"TSPAN5",1.57596388237391,5.97560943479658,8.92700786008821,5.61469849442435e-18,1.14365360086144e-16,29.9363315098216
"HSPH1",1.576355373809,10.033066337441,8.91848956388134,6.00813525042485e-18,1.22030252752688e-16,29.869642113808
"EXOSC5",1.02576607840943,8.06031158262393,8.91715645228205,6.07212910241431e-18,1.23095998606534e-16,29.8592096132049
"KRT80",1.9128461223235,5.8879982956547,8.90337172609033,6.77469693051818e-18,1.36561272938096e-16,29.751404289646
"DDX21",1.25931812771164,9.59939851201538,8.89918497494843,7.00359231823943e-18,1.41042183849031e-16,29.7186863375396
"MTHFD1",1.01897767027665,9.51918204791453,8.8817773695511,8.04022199983488e-18,1.60807669281498e-16,29.5827777215619
