"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SCO1",-0.369020068461133,7.80908075871966,-3.08789079663729,0.00211126020987763,0.00527001132061394,-2.5937941387949
"HDAC10",0.197744285177234,5.48104681679317,3.08777733805519,0.00211205330171794,0.00527137517787725,-2.59413791690497
"HBQ1",-0.294283155478516,4.56426411476239,-3.0873912074333,0.00211475446326829,0.00527750042240757,-2.59530779634595
"RNF17",-0.15505195566301,5.09539375550428,-3.08726879337942,0.00211561146881151,0.0052790225685035,-2.59567865082521
"BTLA",-0.285195112799425,3.91443674708548,-3.08715309526399,0.00211642175040834,0.00528042778385977,-2.59602914622672
"MAP1A",0.42894012988451,5.69718967720854,3.0870804363671,0.0021169307564624,0.00528108108270077,-2.59624925229548
"PRR36",0.278193774151384,4.99167548422393,3.08681805100877,0.00211876981320124,0.00528505190271665,-2.59704405622296
"SLC38A9",-0.377062328190907,6.56379169832478,-3.08571474923836,0.00212651893079416,0.0053037621097559,-2.60038540441677
"HDAC5",0.331897451222147,6.64653244656752,3.08531164222533,0.00212935667409252,0.00531021989441351,-2.60160592519998
"TIAM2",-0.184817291575505,3.74563450562906,-3.08498146969741,0.00213168357517631,0.00531540237493199,-2.60260550117692
"CWF19L2",-0.151477924698439,3.56289122356752,-3.08435257225836,0.00213612221720952,0.00532584870654794,-2.604509161075
"MUC3B",0.413012101780723,6.35799227199145,3.08374837368351,0.00214039453991723,0.00533587797624682,-2.60633770419688
"LINC02880",-0.123448360253861,2.91287298924786,-3.08324718861231,0.00214394440688054,0.00534410407627352,-2.60785422474293
"CCNH",0.360606830971274,8.35276651192307,3.0830144820265,0.0021455944942351,0.00534701702551871,-2.6085582833632
"BRK1",-0.269605279224105,4.9554372173436,-3.08301180053575,0.00214561351508389,0.00534701702551871,-2.60856639596955
"IGSF8",0.330546031973035,6.59895239556752,3.08283828612573,0.00214684464932675,0.00534943544059295,-2.60909133351347
"GMPR",0.647824219412862,5.21935753410086,3.08280446730499,0.00214708467910915,0.00534943544059295,-2.60919364311933
"ULBP2",0.409312605895573,4.9620927116735,3.08237173550716,0.00215015818008168,0.00535646844278946,-2.61050265910803
"SOX1",0.186324851355308,3.62070219351282,3.08192523734714,0.00215333369608974,0.00536375391517247,-2.61185313197326
"TMEM254-AS1",-0.135616032614935,4.88999748840342,-3.08174844222377,0.00215459226230014,0.00536626330208265,-2.61238781200294
"SLCO1C1",-0.12749226678259,2.97550744795726,-3.08170709866392,0.00215488667568077,0.0053663710488661,-2.61251284270598
"LINC00507",-0.0985631100702068,2.5584934802735,-3.08129944226456,0.00215779163549502,0.00537264160139422,-2.61374558541932
"SFRP1",-0.215465841143019,3.44482573598632,-3.08128007830397,0.00215792971260139,0.00537264160139422,-2.61380413762274
"TRH",0.171165784667288,4.37567910747521,3.0812479287137,0.00215815897715012,0.00537264160139422,-2.61390134986949
"SLC16A11",0.199456757906173,5.42884680364445,3.0807426437396,0.00216176519805463,0.00538099219324712,-2.61542907512954
"CTSB",0.460231836884234,10.6909697255675,3.08058007368915,0.00216292663828051,0.00538325608388347,-2.61592055286924
"C2orf42",0.228055036713131,5.94865536614872,3.08046384598933,0.00216375734897683,0.00538469639827486,-2.61627191417492
"SPSB2",0.370369627133353,6.26387130850085,3.08036922468034,0.00216443384950248,0.00538575265661111,-2.61655794896184
"TLE6",0.248514791788265,4.17602327798975,3.08031126583048,0.00216484832565574,0.00538615675061553,-2.61673315103857
"SBDS",-0.310282301330116,9.06269015528889,-3.07959448854419,0.00216998018669523,0.00539829626838013,-2.61889961194695
"SLAMF7",-0.663126097630098,4.95642758102393,-3.07924472071342,0.00217248845236944,0.00540370214278395,-2.61995660879573
"PSMD13",0.292706308056344,8.99796163992651,3.07922095032423,0.00217265901196503,0.00540370214278395,-2.62002843859026
"SREK1",-0.118218966644597,3.11771762151453,-3.07839109528278,0.00217862118813569,0.00541790024754367,-2.62253577318628
"ID1",-0.95835713795613,10.5834604255214,-3.07831070156954,0.00217919958294879,0.0054187079586718,-2.6227786410178
"GOLM2",-0.258310795392792,4.45918077241709,-3.07683899127038,0.00218981281255389,0.00544446478541297,-2.62722356398328
"C1QBP",0.473767599283436,9.91852284665128,3.07646900117819,0.00219248845518289,0.00545048293448434,-2.62834070035908
"LAPTM4B",0.920861438823048,8.7130065997983,3.07557790225454,0.00219894491534975,0.00546589762753351,-2.63103072245168
"RPS6KB1",0.317486194140317,6.83102793882906,3.07545159639157,0.00219986147726607,0.00546753986096826,-2.63141194967384
"DKK1",0.9072254270304,4.02282019486325,3.07537323712811,0.0022004302822321,0.00546831749714505,-2.6316484527261
"PNMA2",0.224415992444019,4.19661430548205,3.0752146804944,0.00220158164827912,0.00547054251410395,-2.63212698873995
"SULT1C2",0.999242975409804,5.53899508479145,3.07431485477349,0.00220812626466538,0.00548616673222153,-2.63484227899421
"ZBED2",0.595335473497673,3.6080978408735,3.07377430850207,0.0022120663581049,0.00549491002087155,-2.63647304724012
"EPN2-AS1",-0.132563745635299,3.01754340664444,-3.07376151553385,0.00221215968547466,0.00549491002087155,-2.63651163884595
"CEP83",0.538537901986992,5.80006237555043,3.07343441853521,0.00221454715543608,0.00550020098456384,-2.63749831547467
"CNOT10",0.270362605557002,6.97751829217094,3.0726949649627,0.00221995313014024,0.00551298681214626,-2.63972847659067
"AMOT",0.231210606729316,3.37891621435556,3.07235648898704,0.00222243169292115,0.00551850063714657,-2.6407491326791
"FAM135A",-0.0944833414143573,2.57871190467521,-3.07218742029584,0.00222367068652561,0.00552093557506307,-2.64125890945266
"LINC02530",-0.117400240274408,3.07105602840342,-3.07115452716849,0.00223125387479709,0.00553911950073073,-2.64437270422982
"C3orf18",0.228226797494978,6.04972579800684,3.07050241907601,0.0022360536817149,0.00555039022039989,-2.64633804945255
"P2RX6",0.194999648854749,4.9742275038735,3.07011796209267,0.00223888789966987,0.00555677985274086,-2.64749654945948
"ARHGAP10",0.317717409661986,5.86091596110256,3.07007952882867,0.00223917141117038,0.0055568380420996,-2.64761235426938
"OR8G2P",0.128910799516738,2.85876067640513,3.06967748747097,0.00224213913610643,0.00556355672061154,-2.64882367708003
"CIMAP3",0.33497538437968,4.88589604045471,3.06928884258342,0.00224501140741815,0.00557003701141473,-2.64999449125254
"THOC1",0.315596060920213,7.61244700865641,3.06849343946865,0.00225090035676824,0.00558399952665354,-2.65239023956734
"H3C12",-0.164521963329179,3.3789136294735,-3.06839288243392,0.00225164586334059,0.00558520050638477,-2.65269307380764
"PKD1L2",-0.17089416889269,3.55271097169573,-3.06825706956639,0.00225265310853045,0.00558705037376323,-2.65310206809546
"PRDM10-DT",-0.140732338225404,2.98430315277094,-3.06812886184014,0.00225360433056169,0.00558876087872699,-2.65348814376243
"TUBGCP5",0.319332246962251,4.52037259243248,3.06792876710968,0.00225508964700761,0.0055917953449706,-2.6540906636503
"TEX47",-0.166114536692303,4.25094454408376,-3.06752239870778,0.002258108914489,0.00559863230168095,-2.65531419219068
"MAGOH2P",-0.172822510762041,3.49360180447008,-3.06675501048768,0.00226382064383015,0.00561214244073776,-2.65762428192291
"LOC105372762",-0.0986875968432211,2.55929652702906,-3.0663690924851,0.00226669807316141,0.00561862386650115,-2.65878580995132
"HCG4",-0.180834696888229,3.17390017108718,-3.06527951950527,0.00227484013951209,0.0056376854834896,-2.66206442028693
"INMT",0.392297692536917,5.13214439143248,3.06526942178931,0.00227491572231232,0.0056376854834896,-2.66209479982783
"C1GALT1",0.442723259616515,6.91261089131452,3.06491602689111,0.0022775623853161,0.00564358987441135,-2.66315794702295
"GATA6",-0.456466242234979,8.97856546608546,-3.06445197131786,0.0022810421088552,0.00565155690397833,-2.66455382365171
"ACVR2B-AS1",-0.192952909969682,3.82349197146838,-3.06387406781855,0.0022853823480307,0.00566165387018805,-2.66629186808318
"EVI2A",-0.712684681528363,5.825366684053,-3.06318691082124,0.00229055298584886,0.00567380543109583,-2.66835807925701
"LINC01029",-0.125477844010972,3.39970491571624,-3.06204152166928,0.00229919555882269,0.00569455332159087,-2.67180115043799
"TMEM256",-0.416694918556444,7.89414006182223,-3.06129864999242,0.0023048169210362,0.00570781445894536,-2.67403357644435
"PSMB9",0.63795260266488,9.04512408312308,3.06118591177018,0.00230567112122858,0.00570926814779129,-2.67437232362386
"HTN3",-0.107961255052817,2.73435094739829,-3.06098011231034,0.00230723118186041,0.00571246913821685,-2.67499066293152
"DNAJB11",0.274148429553849,9.20700581183419,3.06092680614088,0.00230763542673194,0.00571280803649419,-2.67515081859508
"CNTNAP1",0.33779092644272,5.28639646798291,3.0607824265876,0.00230873064905317,0.00571485724957357,-2.6755845860246
"NEFM",-0.212528009749303,3.18293484584444,-3.06032274940367,0.00231222080949412,0.00572283354992018,-2.67696548749782
"CTRB1",0.210188386106191,3.69145970228889,3.06028687870791,0.0023124933662207,0.00572284523465807,-2.67707323705563
"SLC26A11",0.302270778112326,7.47745897049573,3.05986903481709,0.00231567044838151,0.00572973231387566,-2.6783282799705
"GGH",0.757652457333465,9.6400350153094,3.05985034891154,0.00231581262051903,0.00572973231387566,-2.67838440139295
"NID1",-0.134782147158826,5.34155289018974,-3.05980209073246,0.00231617983105172,0.0057299773590462,-2.67852933892142
"TRIM16",0.584506260911941,6.95974240367179,3.05919337616138,0.00232081631015173,0.00574078283155961,-2.68035734849687
"TXNDC2",-0.204350467573275,4.59340033879146,-3.05906256614235,0.00232181378038376,0.0057425853739391,-2.6807501335434
"EEA1",0.203068769028082,2.67687320858461,3.0582051998995,0.00232836123615984,0.00575811279317446,-2.68332415630879
"SLC25A5-AS1",0.236116654427187,4.19375817333333,3.05773846417083,0.00233193268271845,0.00576627770300256,-2.68472511718171
"CELSR1",-0.144017899680586,3.90020134670085,-3.05763517227388,0.00233272374834893,0.0057675663423943,-2.68503513168418
"RGS9BP",0.177866868838479,3.28368486607009,3.05727800980696,0.0023354609923892,0.00577366597528405,-2.68610702090226
"MYF6",0.189283937551235,3.9712694401094,3.05712187130975,0.00233665854245375,0.00577595824579007,-2.68657557396075
"LRRC52",-0.144228259362843,5.17244495142393,-3.05634666708489,0.00234261255112234,0.0057900060589741,-2.68890152647535
"KRTAP4-8",-0.142106674470709,3.30116935687692,-3.05618711080167,0.00234383976107308,0.0057923692082869,-2.68938019438185
"CRP",-0.259823445103309,3.68041768271111,-3.05614606320458,0.0023441555696758,0.00579247971056583,-2.68950333301658
"LOC101593348",0.188426036586295,3.86298828580512,3.05550524535138,0.00234909090906895,0.00580400386841771,-2.69142551399639
"ANKRD19P",-0.203043623511067,5.36850661739829,-3.05423790088209,0.00235887962039979,0.0058275154178613,-2.69522585884285
"RLIM",0.466928784903201,5.47114593755727,3.05379068283207,0.00236234276996004,0.0058353962966169,-2.69656655265556
"GOLPH3",-0.211392428794027,9.79360338710427,-3.05340234554984,0.00236535374618473,0.00584215853597608,-2.69773057636322
"LOC100505912",0.352228107095121,4.09156041206666,3.05322732414006,0.00236671192736156,0.00584483746554953,-2.69825514837419
"SPTLC3",-0.142632167166358,3.0633774007812,-3.05309356920203,0.00236775035970717,0.00584672621470738,-2.69865601739259
"LOC101927967",0.309707330364519,3.48858614438461,3.05165041656535,0.00237898118481644,0.00587377986780367,-2.70298012305551
"SLC50A1",-0.345067307610557,7.80040633575897,-3.05134396544274,0.00238137231714379,0.00587900430969514,-2.70389808500156
"TRPM8",-0.183613780215455,4.65944435653334,-3.05079765486371,0.00238564046211262,0.00588886087730595,-2.70553431478104
"POP5",0.319432087541193,8.90964521274702,3.0507599118426,0.00238593559506262,0.00588890907470289,-2.70564734669443
"LINC00668",-0.653024563722414,5.98634803460855,-3.05030421838227,0.00238950155264773,0.00589702929954077,-2.70701193987395
"C20orf203",0.225919079192487,3.81275388318632,3.05013421547829,0.00239083313599014,0.00589963409362529,-2.70752097013193
"YPEL5",-0.380758186451467,8.98328041511795,-3.04930126184495,0.00239736726818651,0.00591420469156124,-2.71001463979386
"PIGW",0.462739116186443,6.56166626512992,3.04929427403223,0.00239742215356802,0.00591420469156124,-2.71003555689134
"CNMD",0.192059199331878,3.42562741639316,3.04927567283329,0.00239756826125818,0.00591420469156124,-2.71009123690539
"MRGPRX1",-0.100298696149249,2.65325249097265,-3.04855519461786,0.00240323372661886,0.00592658016210568,-2.71224763167634
"GTPBP4",0.28625920566989,5.73841118292478,3.04854369602978,0.00240332424504688,0.00592658016210568,-2.71228204300438
"GGA1",-0.375397278839773,4.23518575883419,-3.04853187768805,0.00240341728387915,0.00592658016210568,-2.71231741111438
"KPNA3",0.351413854562398,9.2435896247111,3.04841786942867,0.00240431497340313,0.00592810962805271,-2.71265859062543
"ARF1",-0.187980550191555,11.608299918906,-3.04826223020928,0.00240554095765874,0.00593044809533798,-2.71312433440838
"PMCHL1",0.120114826992098,2.98038112430257,3.04819573603451,0.00240606491319413,0.00593105549148813,-2.71332330839238
"LINC01209",0.169425209607771,3.23938065949231,3.04785876957384,0.00240872172535062,0.00593691972610067,-2.71433156605448
"ZNF785",0.367187167184672,3.49195853376239,3.04778904915244,0.00240927177206481,0.00593759053675995,-2.71454016725005
"HOXA7",0.444500969092978,5.95777130763932,3.04729525782274,0.0024131707501969,0.00594651359929155,-2.71601744228667
"ALG2",0.297147935392785,8.86054617638631,3.04711221318051,0.00241461754177538,0.00594939264473183,-2.71656499786003
"RPUSD2",0.307541414860145,6.12014900048547,3.04656640644167,0.00241893634495237,0.00595934657933786,-2.71819752256658
"OR12D3",-0.143003117843591,3.52293374649573,-3.04624298352772,0.00242149883579213,0.00596470053394009,-2.71916475676403
"SPRN",-0.178530193099964,5.48105130753333,-3.04618889715755,0.00242192760698804,0.00596470053394009,-2.71932649869639
"ZNF839",-0.212286131711733,4.66961833632991,-3.04614346978828,0.00242228778754287,0.00596470053394009,-2.71946234427468
"KCNMA1",-0.120054180302028,3.15657974156068,-3.04613378010316,0.00242236462063114,0.00596470053394009,-2.71949131996403
"PRPF39-DT",0.247463884078389,4.53130397437778,3.04611603639215,0.00242250532285918,0.00596470053394009,-2.71954437989428
"MRPL47",0.310241020215932,9.69237933719317,3.04563527344081,0.00242632048222552,0.0059734058928117,-2.72098191608603
"CCDC39",-0.0844992621979718,2.54278473402051,-3.04492867991858,0.00243193775743384,0.00598654539897336,-2.72309431259489
"MYO16",-0.148831161890648,3.53284720019145,-3.04482614876042,0.00243275384999412,0.00598786447561622,-2.72340079515029
"CNKSR2",-0.138107335815883,3.23781864963932,-3.0446504069181,0.00243415324448956,0.00599061879463354,-2.72392609327178
"SOCS3",0.407554250697419,6.21072112665813,3.04417543221891,0.00243793906232101,0.00599924495504008,-2.72534566124093
"CCDC102B",0.441588737660498,3.38892556855384,3.0428825632348,0.00244827134432704,0.00602397671743848,-2.72920860216087
"SERF1A",-0.442093801706807,8.37760058013676,-3.04271258630093,0.00244963274113999,0.00602663244443733,-2.72971635507307
"LOC100506851",0.13063539892477,2.71561210691966,3.04257859239242,0.00245070642850648,0.00602857981325097,-2.73011660058667
"ZNF599",0.235823441811976,3.34221813481026,3.04240626015369,0.00245208795397237,0.00603128390842956,-2.73063133922369
"DHFR",0.479433490451935,7.32109396326496,3.04227477484266,0.00245314250483825,0.00603318322984333,-2.73102405330143
"ITK",-0.493647030926819,4.94484266767008,-3.04192336548986,0.00245596295352814,0.00603942460905003,-2.73207354536182
"SNUPN",0.270355888861535,7.70181725846667,3.04184055693648,0.00245662801672358,0.00604036488300722,-2.73232083789997
"CSGALNACT2",0.515694617833923,7.18497056187009,3.04056605164355,0.00246688485751336,0.00606488652059462,-2.7361260912894
"SERPINA7",0.439515337025288,3.96144835050427,3.04051645661252,0.00246728477657427,0.00606517186160405,-2.73627413450324
"BTBD10",-0.243467636558683,7.89079732627693,-3.04041658007883,0.00246809033068594,0.00606645416953485,-2.73657226297774
"FAM27E3",0.181006752632421,4.95324288357436,3.03990319078718,0.00247223488049907,0.00607594233858104,-2.73810456497903
"TAF4B",0.306106070756465,4.64012411197436,3.03948523431961,0.00247561372237876,0.00608288946009149,-2.73935184556314
"TEKT2",0.209045710951925,4.34656390608205,3.03948310326883,0.00247563096105937,0.00608288946009149,-2.73935820469508
"CDIPT",0.238265443834194,9.80063878184102,3.03904016514905,0.00247921640540369,0.00609036458814371,-2.7406798541757
"C4orf54",0.142987747974893,2.72228336240684,3.03903684720001,0.0024792432811192,0.00609036458814371,-2.74068975364826
"FREM2",0.830683779153328,3.55538806293163,3.03815900554285,0.00248636328161006,0.00610715303347077,-2.74330852466576
"P2RX3",0.178642935538121,3.44900789318462,3.03785137596255,0.00248886283911619,0.00611234485864563,-2.7442260696155
"UMAD1",-0.40641421505012,5.78456083403249,-3.03782846065706,0.00248904912318414,0.00611234485864563,-2.74429441387105
"ATP13A3",0.412065333220858,8.14321928870599,3.03732790508379,0.00249312145277155,0.00612164170091584,-2.74578718220411
"CREBZF",0.214012722822111,5.31698538683077,3.0370679183642,0.00249523901626861,0.00612613720103544,-2.74656242653457
"RNF170",-0.158289429510787,4.48173969316923,-3.03680668711426,0.00249736837773941,0.00613050108369957,-2.74734131712529
"ARAP2",-0.107756135820439,3.29058980027009,-3.03675860659241,0.00249776047569741,0.00613050108369957,-2.74748466757967
"IKZF5",-0.271004152154824,5.6973710089453,-3.03674429302328,0.00249787721414745,0.00613050108369957,-2.74752734257853
"C10orf95",0.20281842208667,4.86108744235897,3.03603877655982,0.00250363746359168,0.00614393266160142,-2.74963055364726
"PNPLA5",0.201649647603868,4.16201339175727,3.03582287862866,0.00250540261369286,0.00614755829659799,-2.75027407111369
"SH3YL1",-0.144309148730982,5.49118701638975,-3.03568311822291,0.00250654588296164,0.00614965735230696,-2.75069062516585
"LINC02901",0.198872037381068,3.82148710398974,3.03550787170717,0.00250798011213156,0.00615246969643111,-2.75121291884652
"TMED10",-0.344810164111212,10.085208502747,-3.03536590906002,0.00250914249566281,0.00615461459130149,-2.75163599396301
"USP28",0.372963406619486,5.45247958436581,3.03519521916516,0.00251054075072698,0.00615733749090719,-2.75214465624324
"UBL7",0.261056881432115,7.36583349381879,3.0342470237954,0.00251832118355608,0.00617571086067288,-2.75496980935761
"ASXL2",0.330633618509302,5.16417399204444,3.03415574444552,0.00251907134341168,0.00617684156468642,-2.75524173153342
"FAM193A",0.288286077481673,6.76418992108034,3.03390765341318,0.00252111126213536,0.00618113417533519,-2.75598075737017
"ZNF664",0.332633122606658,5.00402770450941,3.03342574888405,0.00252507803297062,0.0061901494183666,-2.75741611108853
"ATP6V1A",-0.497188021237954,7.26867322435556,-3.03331267174452,0.00252600964997418,0.00619172286233777,-2.75775287960059
"RGS10",-0.228131921788821,5.82851327168718,-3.03313002726407,0.0025275150823283,0.00619417831275722,-2.75829680921457
"LOC105370997",-0.167980036463923,3.4537995875094,-3.033120797663,0.00252759117840269,0.00619417831275722,-2.75832429484946
"NUDT16L2P",-0.369674922466144,6.29589076526667,-3.03303820526072,0.00252827222850861,0.00619513677827334,-2.75857025036796
"CASP3",-0.341286789064919,8.06851719244274,-3.03295609767263,0.00252894944767378,0.00619608563793667,-2.7588147557049
"SLC12A6",-0.242580768267531,4.72976293724615,-3.03271062833841,0.00253097505827862,0.00620016468752746,-2.75954569206795
"DDB2",0.409750357351025,6.82695165950769,3.03268402566819,0.00253119467259335,0.00620016468752746,-2.75962490364851
"SHISAL2A",0.186094022611959,3.14773648008718,3.03257964700043,0.002532056523676,0.00620110701466751,-2.75993569298562
"ZNF718",-0.392582388304916,3.30495468390769,-3.03256713995196,0.0025321598119986,0.00620110701466751,-2.75997293224926
"LINC02099",0.208874192280358,3.60573016657607,3.03212686362125,0.00253579825689816,0.00620930567902165,-2.76128374354172
"KCNJ6",0.171257641626465,3.99058144151966,3.03184508562275,0.00253812938637872,0.0062143016613675,-2.76212256940407
"MZB1",-0.674930123299429,6.89402293875555,-3.03168614646126,0.00253944514547634,0.00621681077261606,-2.76259568260391
"UVRAG",0.249096487647013,6.67101120242564,3.03149989705309,0.0025409877850979,0.00621987467111775,-2.76315005946092
"CERNA1",-0.106311149738053,2.62774510133846,-3.03136738200174,0.00254208588470204,0.00622184983945344,-2.76354447432678
"FLNB-AS1",-0.142555865979451,4.41113621875727,-3.03116709363323,0.00254374642075412,0.00622520098181803,-2.76414057648651
"MRPL42",0.369772336265673,9.09658224829744,3.03112230141596,0.0025441179168303,0.00622525931426373,-2.76427388273764
"PATJ",0.290552750157054,5.01272098364273,3.03109396535831,0.00254435295509267,0.00622525931426373,-2.76435821277753
"ZNF350",-0.371461970429058,4.93454530517778,-3.03069920003074,0.00254762947495172,0.00623256228432486,-2.76553298186014
"TAP1",0.558680893505404,8.83037440035555,3.03051141543461,0.00254918942919782,0.00623566462892614,-2.76609175179186
"URB1-AS1",0.291086952700295,5.64222262438633,3.03032967724514,0.00255069998897932,0.00623864545152485,-2.76663249815152
"BRWD3",0.254530361377254,4.32009353794701,3.02931251002821,0.00255916957581539,0.00625864442330862,-2.76965841165471
"GALNT4",-0.747318475894377,7.35135786117607,-3.02892661637042,0.00256238951509963,0.00626580187332727,-2.77080612741389
"NFIX",0.173946006932769,4.56922333823931,3.02881711632857,0.00256330387183269,0.00626732049770557,-2.77113177403421
"ADH4",-0.280709244984936,5.68131098104786,-3.02871679084479,0.00256414188096205,0.006268652124773,-2.77143012604954
"CYP4F29P",0.130489998048819,3.65500722551795,3.02849324658194,0.00256601002816395,0.00627250157553816,-2.7720948766537
"KMT2C",0.188800075413981,3.74527676773163,3.0284098049674,0.00256670766494384,0.00627348921034718,-2.77234299368827
"PPP1CA",-0.289927912144974,10.0703959206957,-3.02811291341936,0.00256919131947296,0.00627884146439195,-2.77322575906384
"CAPN8",-0.860737070033012,6.55023524950427,-3.02798320837792,0.00257027706201749,0.0062807765306642,-2.77361139248912
"SMARCA5",0.35528322137484,7.59320878699145,3.02779916367243,0.00257181839613435,0.00628347414931714,-2.77415855878503
"HEATR1",0.240893843647298,2.92686198687522,3.02778116771226,0.00257196915383197,0.00628347414931714,-2.77421205918051
"TMEM121",0.215367352559602,4.37142367815214,3.02759618805666,0.00257351925506226,0.00628654234856698,-2.77476196944829
"YIPF4",-0.346153525970435,6.38007980886495,-3.02704071840987,0.00257817915470579,0.00629720553253298,-2.77641308219535
"ALKBH7",0.209394807321459,3.51212965306838,3.02675628707057,0.00258056827576709,0.00630178225594816,-2.77725843005957
"MMP25",0.261101265776267,5.11468043556752,3.02674741846382,0.00258064280149513,0.00630178225594816,-2.77728478688026
"IGHM",-1.25581058029442,8.89085259484787,-3.02614079577132,0.0025857451309282,0.00631305278997148,-2.77908744547137
"NRXN3",0.695163545925795,4.22390575360513,3.02612844450526,0.00258584911395284,0.00631305278997148,-2.77912414523514
"MEX3D",0.221495398383389,5.31210348374359,3.02540134409774,0.00259197719704117,0.0063272908453306,-2.7812843491854
"INPPL1",0.219294746311976,6.82762917073674,3.02488084396587,0.0025963722029223,0.00633729550603619,-2.78283043799243
"LETR1",-0.10751993574642,2.82053099636239,-3.02482580237758,0.00259683736297375,0.0063377069028738,-2.78299391794836
"ZSWIM8-AS1",-0.196169210577741,5.74032258811624,-3.02455997687442,0.00259908494717582,0.00634246780108562,-2.78378341020761
"VGF",0.310578397544173,5.21815861491453,3.02444493204095,0.0026000582167779,0.0063441182959796,-2.78412506841059
"U2AF1L4",-0.269506789724754,5.51631660519658,-3.02424616821736,0.00260174052921165,0.00634749827445369,-2.78471532417978
"KLHL22",0.257859778153334,4.58722493113505,3.02403372746862,0.00260353970450088,0.00635116256034598,-2.78534615384517
"ANKRD44-IT1",-0.10924265894523,2.81553280922564,-3.02394977594581,0.00260425101004284,0.00635217252643669,-2.78559543086147
"PAX8",-0.241459492719919,7.46179380903418,-3.02350481843831,0.00260802402665962,0.00636064939820067,-2.78691652994068
"ATP5MG",-0.21454228321462,11.2027411693846,-3.02240183417423,0.00261739839403447,0.00638278378056774,-2.7901905280314
"LOC100130357",-0.130233309218151,3.2743746602,-3.02208792817711,0.00262007195046739,0.00638800220796932,-2.79112208639426
"SNX29",0.136001065088616,2.86617507626838,3.02208038176278,0.00262013625453471,0.00638800220796932,-2.79114448024178
"LINC01094",0.492147348594387,3.44149301383932,3.02033671086122,0.00263503316099534,0.00642358853975897,-2.79631733904294
"RAD21",0.440766496982153,8.41681066939145,3.02017897827833,0.0026363845572968,0.00642614976451754,-2.79678513347626
"LOC100288069",-0.218004321467267,5.3992716784,-3.01990511319887,0.00263873244413066,0.00643113905939772,-2.79759729089908
"LINC02226",-0.151329409641618,4.14049554084786,-3.01931321738038,0.00264381340418903,0.00644225700241313,-2.79935233686075
"CNOT9",0.422417176353446,6.88500900539316,3.01930346351319,0.00264389720850661,0.00644225700241313,-2.79938125551813
"INSC",-0.364788045729222,3.53674390045641,-3.01923329237256,0.00264450018416245,0.00644225932810054,-2.79958929906625
"FBXO17",0.316723035145248,4.95265823914188,3.01920058716021,0.00264478126079554,0.00644225932810054,-2.79968626194885
"CPNE7",0.335927304550681,6.27408189450769,3.01919809522207,0.00264480267824673,0.00644225932810054,-2.79969364988862
"PELI1",-0.401589973785003,8.02910540080172,-3.01909386391189,0.00264569865706292,0.00644370719314527,-2.80000266295873
"AKR1E2",0.263517854336059,3.61104004784616,3.018725999181,0.00264886306878481,0.00645067895950822,-2.80109318360714
"DAG1",0.252677156015523,9.34890176547692,3.01855856528281,0.00265030450130786,0.00645345370705926,-2.80158949221814
"GBP6",0.0986800819965592,2.50549662014359,3.01810425590052,0.00265421925665492,0.00646224964185799,-2.80293602452157
"GNGT1",0.157833574938348,2.73066497379145,3.01783131660239,0.00265657370462682,0.00646724511185614,-2.80374489768736
"SLC4A3",0.24730425317928,4.52794281659829,3.01737465177627,0.00266051729867521,0.0064761076692633,-2.8050980947166
"MIR3682",0.3629581727971,4.02799134848718,3.0171528052528,0.00266243502117805,0.00648003748690187,-2.80575540249918
"PSMD7-DT",-0.118998947340711,2.95314666452478,-3.01665297913805,0.00266676034344364,0.00648982554195447,-2.80723616274747
"GUCY2F",-0.142132581172588,3.24373036627351,-3.01660639702497,0.00266716377674432,0.00649006814915112,-2.80737415251013
"LOC101927539",-0.153149360500838,3.91483482692479,-3.01642801619734,0.00266870919518273,0.0064930892021714,-2.80790254928866
"IFNG",0.387144692825923,3.931118276,3.01623898581839,0.00267034777235439,0.00649633620083073,-2.8084624589422
"FZD7",0.686841935971286,6.20891776884615,3.01595367123153,0.00267282271833785,0.00650161691970912,-2.80930749886287
"SGCG",-0.200094423521575,3.67566737366838,-3.01570120164072,0.00267501450472991,0.00650620773165214,-2.81005519441356
"IFT57",-0.397154634957411,8.22595424199486,-3.0153107034105,0.00267840781478934,0.00651371952863691,-2.81121154603783
"GPR22",0.188820204046217,3.00459718182393,3.01504737732803,0.00268069826376407,0.00651854783223475,-2.81199123086855
"CEACAM19",-0.188146453336058,5.97068774912136,-3.0145824708971,0.00268474646975587,0.00652764881876122,-2.81336761584031
"CYLC2",-0.121686773471268,2.88515293083761,-3.01438662925662,0.00268645345088426,0.00653075925515854,-2.81394735585076
"SH2D1B",-0.114998339273478,3.10004035757607,-3.01436557172451,0.00268663705025711,0.00653075925515854,-2.81400968921435
"MAGEB1",-0.120042351795333,2.95369276684102,-3.01407236946795,0.00268919465802809,0.00653623276738552,-2.8148775667661
"LINC01482",-0.149826783320348,4.39494545413163,-3.01377752393483,0.00269176884939713,0.0065417453372462,-2.81575022589091
"WWC1",0.182966477817278,3.96357261272307,3.01353048218454,0.00269392742089806,0.00654613411542291,-2.81648133566786
"DPY19L1P1",0.256868624616607,4.2021542879624,3.01350073401428,0.00269418745781013,0.00654613411542291,-2.81656937022059
"FGD6",-0.224841139663012,3.56930409776239,-3.01252415925649,0.00270273674455663,0.00656615986593992,-2.81945890617824
